488	1	2022-07-15 04:05:03	2022-07-15 02:05:03		Widespread Post-transcriptional Attenuation of Genomic Copy-Number Variation in Cancer.		publish	closed	closed		widespread-post-transcriptional-attenuation-of-genomic-copy-number-variation-in-cancer			2022-07-15 04:05:03	2022-07-15 02:05:03		0	http://saezlab.org/wpt/publication/widespread-post-transcriptional-attenuation-of-genomic-copy-number-variation-in-cancer/	0	publication		0
489	1	2022-07-15 04:05:28	2022-07-15 02:05:28		A Community Challenge for Inferring Genetic Predictors of Gene Essentialities through Analysis of a Functional Screen of Cancer Cell Lines.		publish	closed	closed		a-community-challenge-for-inferring-genetic-predictors-of-gene-essentialities-through-analysis-of-a-functional-screen-of-cancer-cell-lines			2022-07-15 04:05:28	2022-07-15 02:05:28		0	http://saezlab.org/wpt/publication/a-community-challenge-for-inferring-genetic-predictors-of-gene-essentialities-through-analysis-of-a-functional-screen-of-cancer-cell-lines/	0	publication		0
490	1	2022-07-15 04:05:45	2022-07-15 02:05:45		A parallel metaheuristic for large mixed-integer dynamic optimization problems, with applications in computational biology.		publish	closed	closed		a-parallel-metaheuristic-for-large-mixed-integer-dynamic-optimization-problems-with-applications-in-computational-biology			2022-07-15 04:05:45	2022-07-15 02:05:45		0	http://saezlab.org/wpt/publication/a-parallel-metaheuristic-for-large-mixed-integer-dynamic-optimization-problems-with-applications-in-computational-biology/	0	publication		0
491	1	2022-07-15 04:05:57	2022-07-15 02:05:57		Genomic Determinants of Protein Abundance Variation in Colorectal Cancer Cells.		publish	closed	closed		genomic-determinants-of-protein-abundance-variation-in-colorectal-cancer-cells			2022-07-15 04:05:57	2022-07-15 02:05:57		0	http://saezlab.org/wpt/publication/genomic-determinants-of-protein-abundance-variation-in-colorectal-cancer-cells/	0	publication		0
492	1	2017-12-15 13:53:47	2017-12-15 12:53:47		GDSCTools for Mining Pharmacogenomic Interactions in Cancer		publish	closed	closed		gdsctools-for-mining-pharmacogenomic-interactions-in-cancer			2022-07-15 04:02:57	2022-07-15 02:02:57		0	http://saezlab.org/wpt/publication/gdsctools-for-mining-pharmacogenomic-interactions-in-cancer/	0	publication		0
493	1	2022-07-15 04:06:08	2022-07-15 02:06:08		Logic Modeling in Quantitative Systems Pharmacology.		publish	closed	closed		logic-modeling-in-quantitative-systems-pharmacology			2022-07-15 04:06:08	2022-07-15 02:06:08		0	http://saezlab.org/wpt/publication/logic-modeling-in-quantitative-systems-pharmacology/	0	publication		0
494	1	2022-07-15 04:06:26	2022-07-15 02:06:26		Mechanism-based biomarker discovery.		publish	closed	closed		mechanism-based-biomarker-discovery			2022-07-15 04:06:26	2022-07-15 02:06:26		0	http://saezlab.org/wpt/publication/mechanism-based-biomarker-discovery/	0	publication		0
495	1	2017-12-15 13:53:47	2017-12-15 12:53:47		Transcription factor activities enhance markers of drug response in cancer		publish	closed	closed		transcription-factor-activities-enhance-markers-of-drug-response-in-cancer			2022-07-15 04:04:42	2022-07-15 02:04:42		0	http://saezlab.org/wpt/publication/transcription-factor-activities-enhance-markers-of-drug-response-in-cancer/	0	publication		0
496	1	2022-07-15 04:06:37	2022-07-15 02:06:37		Gli1+ Mesenchymal Stromal Cells Are a Key Driver of Bone Marrow Fibrosis and an Important Cellular Therapeutic Target.		publish	closed	closed		gli1-mesenchymal-stromal-cells-are-a-key-driver-of-bone-marrow-fibrosis-and-an-important-cellular-therapeutic-target			2022-07-15 04:06:37	2022-07-15 02:06:37		0	http://saezlab.org/wpt/publication/gli1-mesenchymal-stromal-cells-are-a-key-driver-of-bone-marrow-fibrosis-and-an-important-cellular-therapeutic-target/	0	publication		0
498	1	2022-07-15 04:06:17	2022-07-15 02:06:17		Benchmarking substrate-based kinase activity inference using phosphoproteomic data.		publish	closed	closed		benchmarking-substrate-based-kinase-activity-inference-using-phosphoproteomic-data			2022-07-15 04:06:17	2022-07-15 02:06:17		0	http://saezlab.org/wpt/publication/benchmarking-substrate-based-kinase-activity-inference-using-phosphoproteomic-data/	0	publication		0
499	1	2022-07-15 04:07:10	2022-07-15 02:07:10		Genome-wide chemical mutagenesis screens allow unbiased saturation of the cancer genome and identification of drug resistance mutations.		publish	closed	closed		genome-wide-chemical-mutagenesis-screens-allow-unbiased-saturation-of-the-cancer-genome-and-identification-of-drug-resistance-mutations			2022-07-15 04:07:10	2022-07-15 02:07:10		0	http://saezlab.org/wpt/publication/genome-wide-chemical-mutagenesis-screens-allow-unbiased-saturation-of-the-cancer-genome-and-identification-of-drug-resistance-mutations/	0	publication		0
500	1	2022-07-15 04:07:22	2022-07-15 02:07:22		Data-driven reverse engineering of signaling pathways using ensembles of dynamic models.		publish	closed	closed		data-driven-reverse-engineering-of-signaling-pathways-using-ensembles-of-dynamic-models			2022-07-15 04:07:22	2022-07-15 02:07:22		0	http://saezlab.org/wpt/publication/data-driven-reverse-engineering-of-signaling-pathways-using-ensembles-of-dynamic-models/	0	publication		0
